CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment_Map,Segment,Cluster,AI_Segment
13992,30,5,76.8,4,1,1,411,41,Promising,0,Loyal Customers
13993,43,121,3466.36,3,4,5,345,34,Loyal Customers,0,Loyal Customers
13994,4,155,2313.14,5,5,5,555,55,Champions,0,Loyal Customers
13995,15,86,1393.69,4,4,4,444,44,Loyal Customers,0,Loyal Customers
13999,10,208,3901.81,5,5,5,555,55,Champions,0,Loyal Customers
14000,211,15,635.66,1,2,3,123,12,Hibernating,3,Churned (Lost)
14001,46,39,2043.08,3,3,4,334,33,Need Attention,0,Loyal Customers
14002,134,47,529.73,2,3,3,233,23,At Risk,1,At Risk
14004,43,171,4582.64,3,5,5,355,35,Loyal Customers,0,Loyal Customers
14005,10,84,2874.72,5,4,5,545,54,Champions,0,Loyal Customers
14006,116,30,962.19,2,3,4,234,23,At Risk,1,At Risk
14009,198,42,695.61,1,3,3,133,13,At Risk,3,Churned (Lost)
14012,278,11,328.8,1,1,2,112,11,Hibernating,3,Churned (Lost)
14013,110,34,473.02,2,3,2,232,23,At Risk,1,At Risk
14014,77,39,505.18,2,3,3,233,23,At Risk,1,At Risk
14015,53,20,917.34,3,2,3,323,32,About To Sleep,1,At Risk
14016,162,161,4341.21,2,5,5,255,25,Can't Lose,1,At Risk
14019,47,66,1421.61,3,4,4,344,34,Loyal Customers,0,Loyal Customers
14020,17,39,642.8,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
14021,155,22,631.9,2,2,3,223,22,Hibernating,1,At Risk
14022,225,28,440.0,1,2,2,122,12,Hibernating,3,Churned (Lost)
14023,7,31,584.07,5,3,3,533,53,Potential Loyalists,0,Loyal Customers
14024,122,16,327.7,2,2,2,222,22,Hibernating,1,At Risk
14027,61,6,104.82,3,1,1,311,31,About To Sleep,1,At Risk
14029,63,15,467.66,3,2,2,322,32,About To Sleep,1,At Risk
14030,18,243,2360.09,4,5,5,455,45,Loyal Customers,0,Loyal Customers
14031,7,250,17286.86,5,5,5,555,55,Champions,0,Loyal Customers
14032,2,143,2975.59,5,5,5,555,55,Champions,0,Loyal Customers
14034,22,89,651.8199999999999,4,4,3,443,44,Loyal Customers,0,Loyal Customers
14035,29,66,1428.02,4,4,4,444,44,Loyal Customers,0,Loyal Customers
14036,285,38,626.65,1,3,3,133,13,At Risk,3,Churned (Lost)
14037,176,28,147.20000000000002,2,2,1,221,22,Hibernating,1,At Risk
14038,78,92,1560.38,2,4,4,244,24,At Risk,1,At Risk
14039,33,6,152.2,4,1,1,411,41,Promising,0,Loyal Customers
14040,41,235,3614.92,3,5,5,355,35,Loyal Customers,0,Loyal Customers
14041,266,21,141.41,1,2,1,121,12,Hibernating,3,Churned (Lost)
14044,27,209,652.82,4,5,3,453,45,Loyal Customers,0,Loyal Customers
14045,109,6,1659.75,2,1,4,214,21,Hibernating,1,At Risk
14046,284,14,154.99,1,2,1,121,12,Hibernating,3,Churned (Lost)
14047,9,32,1308.61,5,3,4,534,53,Potential Loyalists,0,Loyal Customers
14048,305,85,409.93,1,4,2,142,14,At Risk,3,Churned (Lost)
14049,17,488,5681.72,4,5,5,455,45,Loyal Customers,0,Loyal Customers
14050,32,54,746.36,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
14051,1,210,15610.39,5,5,5,555,55,Champions,0,Loyal Customers
14052,20,56,225.36,4,3,1,431,43,Potential Loyalists,0,Loyal Customers
14053,124,4,260.25,2,1,2,212,21,Hibernating,1,At Risk
14054,65,6,92.46,3,1,1,311,31,About To Sleep,1,At Risk
14055,106,10,725.6400000000001,2,1,3,213,21,Hibernating,1,At Risk
14056,1,1106,8214.65,5,5,5,555,55,Champions,0,Loyal Customers
14057,24,284,6217.96,4,5,5,455,45,Loyal Customers,0,Loyal Customers
14059,267,8,183.6,1,1,1,111,11,Hibernating,3,Churned (Lost)
14060,5,202,6140.42,5,5,5,555,55,Champions,0,Loyal Customers
14062,10,111,10464.85,5,4,5,545,54,Champions,0,Loyal Customers
14064,29,80,1353.74,4,4,4,444,44,Loyal Customers,0,Loyal Customers
14066,267,7,152.55,1,1,1,111,11,Hibernating,3,Churned (Lost)
14067,64,52,374.7,3,3,2,332,33,Need Attention,1,At Risk
14068,320,24,265.85,1,2,2,122,12,Hibernating,3,Churned (Lost)
14071,4,324,1438.82,5,5,4,554,55,Champions,0,Loyal Customers
14073,32,13,151.04,4,1,1,411,41,Promising,0,Loyal Customers
14075,5,43,942.26,5,3,3,533,53,Potential Loyalists,0,Loyal Customers
14076,129,46,122.47,2,3,1,231,23,At Risk,1,At Risk
14077,41,42,499.42,3,3,3,333,33,Need Attention,0,Loyal Customers
14078,102,65,1049.37,2,4,4,244,24,At Risk,1,At Risk
14079,125,12,375.1,2,1,2,212,21,Hibernating,1,At Risk
14080,33,4,45.6,4,1,1,411,41,Promising,0,Loyal Customers
14081,302,153,934.52,1,5,3,153,15,Can't Lose,3,Churned (Lost)
14082,365,29,182.25,1,2,1,121,12,Hibernating,3,Churned (Lost)
14083,4,181,1018.43,5,5,4,554,55,Champions,0,Loyal Customers
14085,2,450,4448.54,5,5,5,555,55,Champions,0,Loyal Customers
14087,3,69,194.42,5,4,1,541,54,Champions,0,Loyal Customers
14088,10,589,50491.81,5,5,5,555,55,Champions,0,Loyal Customers
14089,57,14,161.0,3,2,1,321,32,About To Sleep,1,At Risk
14090,325,1,76.32000000000001,1,1,1,111,11,Hibernating,3,Churned (Lost)
14092,8,214,4076.91,5,5,5,555,55,Champions,0,Loyal Customers
14093,12,105,442.85,5,4,2,542,54,Champions,0,Loyal Customers
14096,4,5111,65164.79,5,5,5,555,55,Champions,2,Super VIP (Whales)
14098,37,21,147.35,3,2,1,321,32,About To Sleep,0,Loyal Customers
14099,16,250,3104.17,4,5,5,455,45,Loyal Customers,0,Loyal Customers
14100,138,26,194.9,2,2,1,221,22,Hibernating,1,At Risk
14101,74,35,5976.79,2,3,5,235,23,At Risk,1,At Risk
14102,5,79,1360.28,5,4,4,544,54,Champions,0,Loyal Customers
14104,155,21,216.21,2,2,1,221,22,Hibernating,1,At Risk
14105,239,74,1266.23,1,4,4,144,14,At Risk,3,Churned (Lost)
14107,52,123,2703.23,3,5,5,355,35,Loyal Customers,0,Loyal Customers
14108,31,34,597.91,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
14109,73,9,144.2,2,1,1,211,21,Hibernating,1,At Risk
14110,4,155,5683.15,5,5,5,555,55,Champions,0,Loyal Customers
14111,14,10,692.85,4,1,3,413,41,Promising,0,Loyal Customers
14112,23,160,2915.15,4,5,5,455,45,Loyal Customers,0,Loyal Customers
14113,4,34,1840.42,5,3,4,534,53,Potential Loyalists,0,Loyal Customers
14114,274,15,386.53,1,2,2,122,12,Hibernating,3,Churned (Lost)
14116,20,72,1382.74,4,4,4,444,44,Loyal Customers,0,Loyal Customers
14117,144,3,90.0,2,1,1,211,21,Hibernating,1,At Risk
14121,4,159,2780.15,5,5,5,555,55,Champions,0,Loyal Customers
14124,84,5,419.58,2,1,2,212,21,Hibernating,1,At Risk
14125,11,167,2740.43,5,5,5,555,55,Champions,0,Loyal Customers
14126,8,15,706.1300000000001,5,2,3,523,52,Potential Loyalists,0,Loyal Customers
14127,123,44,709.71,2,3,3,233,23,At Risk,1,At Risk
14128,61,46,637.5,3,3,3,333,33,Need Attention,1,At Risk
14129,2,52,1123.86,5,3,4,534,53,Potential Loyalists,0,Loyal Customers
14130,319,67,483.86,1,4,2,142,14,At Risk,3,Churned (Lost)
14132,2,200,3586.03,5,5,5,555,55,Champions,0,Loyal Customers
14133,130,28,605.64,2,2,3,223,22,Hibernating,1,At Risk
14135,2,134,4690.31,5,5,5,555,55,Champions,0,Loyal Customers
14138,2,47,982.38,5,3,4,534,53,Potential Loyalists,0,Loyal Customers
14139,46,26,415.82,3,2,2,322,32,About To Sleep,1,At Risk
14140,4,66,935.05,5,4,3,543,54,Champions,0,Loyal Customers
14141,3,40,915.13,5,3,3,533,53,Potential Loyalists,0,Loyal Customers
14142,373,22,311.81,1,2,2,122,12,Hibernating,3,Churned (Lost)
14143,134,7,115.8,2,1,1,211,21,Hibernating,1,At Risk
14145,47,11,3742.2,3,1,5,315,31,About To Sleep,0,Loyal Customers
14146,9,210,4191.0,5,5,5,555,55,Champions,0,Loyal Customers
14147,78,5,483.4,2,1,2,212,21,Hibernating,1,At Risk
14148,234,3,157.2,1,1,1,111,11,Hibernating,3,Churned (Lost)
14149,221,28,446.62,1,2,2,122,12,Hibernating,3,Churned (Lost)
14150,36,26,658.64,3,2,3,323,32,About To Sleep,0,Loyal Customers
14152,75,49,621.29,2,3,3,233,23,At Risk,1,At Risk
14154,239,52,1345.62,1,3,4,134,13,At Risk,3,Churned (Lost)
14155,266,6,118.75,1,1,1,111,11,Hibernating,3,Churned (Lost)
14156,10,1400,117379.63,5,5,5,555,55,Champions,2,Super VIP (Whales)
14157,20,48,432.88,4,3,2,432,43,Potential Loyalists,0,Loyal Customers
14158,40,41,507.66,3,3,3,333,33,Need Attention,0,Loyal Customers
14159,20,1204,4693.01,4,5,5,455,45,Loyal Customers,0,Loyal Customers
14161,216,108,1110.52,1,4,4,144,14,At Risk,3,Churned (Lost)
14162,174,25,289.36,2,2,2,222,22,Hibernating,1,At Risk
14163,87,52,2445.91,2,3,5,235,23,At Risk,1,At Risk
14164,71,29,1631.77,3,2,4,324,32,About To Sleep,1,At Risk
14165,276,25,122.54,1,2,1,121,12,Hibernating,3,Churned (Lost)
14167,39,52,574.84,3,3,3,333,33,Need Attention,0,Loyal Customers
14171,98,58,363.79,2,3,2,232,23,At Risk,1,At Risk
14173,11,29,450.84,5,2,2,522,52,Potential Loyalists,0,Loyal Customers
14174,33,26,134.46,4,2,1,421,42,Potential Loyalists,0,Loyal Customers
14175,60,149,3222.3,3,5,5,355,35,Loyal Customers,0,Loyal Customers
14176,297,31,576.9000000000001,1,3,3,133,13,At Risk,3,Churned (Lost)
14177,86,42,559.41,2,3,3,233,23,At Risk,1,At Risk
14178,9,327,1620.93,5,5,4,554,55,Champions,0,Loyal Customers
14179,41,165,719.78,3,5,3,353,35,Loyal Customers,0,Loyal Customers
14180,11,240,4748.52,5,5,5,555,55,Champions,0,Loyal Customers
14184,67,24,452.89,3,2,2,322,32,About To Sleep,1,At Risk
14185,331,3,197.65,1,1,1,111,11,Hibernating,3,Churned (Lost)
14188,31,65,2054.36,4,4,4,444,44,Loyal Customers,0,Loyal Customers
14189,2,265,4654.08,5,5,5,555,55,Champions,0,Loyal Customers
14191,2,259,4684.76,5,5,5,555,55,Champions,0,Loyal Customers
14193,68,42,853.39,3,3,3,333,33,Need Attention,1,At Risk
14194,5,579,11349.52,5,5,5,555,55,Champions,0,Loyal Customers
14195,202,7,1012.0,1,1,4,114,11,Hibernating,3,Churned (Lost)
14196,107,6,335.52,2,1,2,212,21,Hibernating,1,At Risk
14198,18,39,701.4,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
14199,218,2,185.4,1,1,1,111,11,Hibernating,3,Churned (Lost)
14201,60,37,747.44,3,3,3,333,33,Need Attention,1,At Risk
14204,2,44,161.03,5,3,1,531,53,Potential Loyalists,0,Loyal Customers
14205,17,24,466.7,4,2,2,422,42,Potential Loyalists,0,Loyal Customers
14206,239,20,328.16,1,2,2,122,12,Hibernating,3,Churned (Lost)
14208,95,10,151.74,2,1,1,211,21,Hibernating,1,At Risk
14209,11,87,2073.43,5,4,5,545,54,Champions,0,Loyal Customers
14210,106,102,1905.84,2,4,4,244,24,At Risk,1,At Risk
14211,53,112,2241.1,3,4,5,345,34,Loyal Customers,0,Loyal Customers
14212,90,9,1070.48,2,1,4,214,21,Hibernating,1,At Risk
14214,31,67,1004.38,4,4,4,444,44,Loyal Customers,0,Loyal Customers
14215,12,108,1789.72,5,4,4,544,54,Champions,0,Loyal Customers
14216,3,59,1839.3,5,4,4,544,54,Champions,0,Loyal Customers
14217,2,100,2004.98,5,4,4,544,54,Champions,0,Loyal Customers
14218,43,12,169.48000000000002,3,1,1,311,31,About To Sleep,1,At Risk
14219,4,7,89.94,5,1,1,511,51,New Customers,0,Loyal Customers
14220,247,21,632.4,1,2,3,123,12,Hibernating,3,Churned (Lost)
14221,42,193,3432.8,3,5,5,355,35,Loyal Customers,0,Loyal Customers
14222,177,41,683.17,2,3,3,233,23,At Risk,1,At Risk
14223,92,60,991.13,2,4,4,244,24,At Risk,1,At Risk
14224,110,118,1050.12,2,4,4,244,24,At Risk,1,At Risk
14226,29,67,2232.19,4,4,5,445,44,Loyal Customers,0,Loyal Customers
14227,26,175,3350.96,4,5,5,455,45,Loyal Customers,0,Loyal Customers
14229,52,40,1547.2,3,3,4,334,33,Need Attention,1,At Risk
14231,184,50,925.71,1,3,3,133,13,At Risk,1,At Risk
14232,43,115,2048.07,3,4,4,344,34,Loyal Customers,0,Loyal Customers
14233,49,35,1462.72,3,3,4,334,33,Need Attention,1,At Risk
14234,22,159,775.46,4,5,3,453,45,Loyal Customers,0,Loyal Customers
14235,75,79,3144.86,2,4,5,245,24,At Risk,1,At Risk
14236,81,15,490.86,2,2,3,223,22,Hibernating,1,At Risk
14237,373,9,161.0,1,1,1,111,11,Hibernating,3,Churned (Lost)
14238,326,8,146.85,1,1,1,111,11,Hibernating,3,Churned (Lost)
14239,43,112,2380.85,3,4,5,345,34,Loyal Customers,0,Loyal Customers
14240,30,42,890.34,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
14241,184,10,213.7,1,1,1,111,11,Hibernating,1,At Risk
14242,235,16,280.55,1,2,2,122,12,Hibernating,3,Churned (Lost)
14243,9,141,2588.77,5,5,5,555,55,Champions,0,Loyal Customers
14245,220,108,1693.45,1,4,4,144,14,At Risk,3,Churned (Lost)
14246,111,75,1474.06,2,4,4,244,24,At Risk,1,At Risk
14247,278,20,136.76999999999998,1,2,1,121,12,Hibernating,3,Churned (Lost)
14248,318,8,302.58,1,1,2,112,11,Hibernating,3,Churned (Lost)
14250,7,111,1904.05,5,4,4,544,54,Champions,0,Loyal Customers
14251,2,78,2879.7000000000003,5,4,5,545,54,Champions,0,Loyal Customers
14256,260,53,969.06,1,3,4,134,13,At Risk,3,Churned (Lost)
14257,64,106,3099.7200000000003,3,4,5,345,34,Loyal Customers,0,Loyal Customers
14258,9,111,12669.98,5,4,5,545,54,Champions,0,Loyal Customers
14259,142,5,120.0,2,1,1,211,21,Hibernating,1,At Risk
14261,51,52,1163.45,3,3,4,334,33,Need Attention,1,At Risk
14262,8,143,2618.23,5,5,5,555,55,Champions,0,Loyal Customers
14264,155,17,333.97,2,2,2,222,22,Hibernating,1,At Risk
14265,109,31,530.18,2,3,3,233,23,At Risk,1,At Risk
14267,163,55,1516.24,2,3,4,234,23,At Risk,1,At Risk
14270,332,29,492.65,1,2,3,123,12,Hibernating,3,Churned (Lost)
14271,226,10,112.32,1,1,1,111,11,Hibernating,3,Churned (Lost)
14272,74,33,437.96,2,3,2,232,23,At Risk,1,At Risk
14273,51,29,559.97,3,2,3,323,32,About To Sleep,1,At Risk
14276,99,64,1119.74,2,4,4,244,24,At Risk,1,At Risk
14277,15,225,4216.2,4,5,5,455,45,Loyal Customers,0,Loyal Customers
14280,197,8,134.04,1,1,1,111,11,Hibernating,3,Churned (Lost)
14282,3,156,3729.34,5,5,5,555,55,Champions,0,Loyal Customers
14284,31,32,595.25,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
14285,21,27,1910.01,4,2,4,424,42,Potential Loyalists,0,Loyal Customers
14286,24,280,4628.75,4,5,5,455,45,Loyal Customers,0,Loyal Customers
14287,8,9,176.63,5,1,1,511,51,New Customers,0,Loyal Customers
14288,213,16,426.6,1,2,2,122,12,Hibernating,3,Churned (Lost)
14289,9,47,911.26,5,3,3,533,53,Potential Loyalists,0,Loyal Customers
14290,11,101,2314.65,5,4,5,545,54,Champions,0,Loyal Customers
14291,2,237,3883.25,5,5,5,555,55,Champions,0,Loyal Customers
14292,8,100,4871.93,5,4,5,545,54,Champions,0,Loyal Customers
14293,3,61,1046.56,5,4,4,544,54,Champions,0,Loyal Customers
14295,40,5,166.20000000000002,3,1,1,311,31,About To Sleep,1,At Risk
14297,18,62,1305.33,4,4,4,444,44,Loyal Customers,0,Loyal Customers
14298,8,1637,51527.3,5,5,5,555,55,Champions,0,Loyal Customers
14299,8,143,3965.62,5,5,5,555,55,Champions,0,Loyal Customers
14300,19,3,43.2,4,1,1,411,41,Promising,0,Loyal Customers
14301,117,13,640.14,2,1,3,213,21,Hibernating,1,At Risk
14304,223,17,383.45,1,2,2,122,12,Hibernating,3,Churned (Lost)
14305,71,105,1858.96,3,4,4,344,34,Loyal Customers,1,At Risk
14306,51,33,2093.32,3,3,5,335,33,Need Attention,1,At Risk
14307,89,180,2995.72,2,5,5,255,25,Can't Lose,1,At Risk
14309,8,117,2352.53,5,4,5,545,54,Champions,0,Loyal Customers
14311,243,20,310.26,1,2,2,122,12,Hibernating,3,Churned (Lost)
14312,47,87,1611.59,3,4,4,344,34,Loyal Customers,0,Loyal Customers
14314,107,8,120.0,2,1,1,211,21,Hibernating,1,At Risk
14315,45,101,2481.13,3,4,5,345,34,Loyal Customers,0,Loyal Customers
14317,65,24,508.58,3,2,3,323,32,About To Sleep,1,At Risk
14320,207,31,477.79,1,3,2,132,13,At Risk,3,Churned (Lost)
14321,11,123,1530.75,5,5,4,554,55,Champions,0,Loyal Customers
14323,115,36,605.0600000000001,2,3,3,233,23,At Risk,1,At Risk
14326,242,8,183.85,1,1,1,111,11,Hibernating,3,Churned (Lost)
14327,163,12,311.65,2,1,2,212,21,Hibernating,1,At Risk
14329,17,259,5014.84,4,5,5,455,45,Loyal Customers,0,Loyal Customers
14331,124,28,462.66,2,2,2,222,22,Hibernating,1,At Risk
14332,23,26,866.31,4,2,3,423,42,Potential Loyalists,0,Loyal Customers
14333,68,15,415.2,3,2,2,322,32,About To Sleep,1,At Risk
14334,17,162,2552.21,4,5,5,455,45,Loyal Customers,0,Loyal Customers
14335,16,63,468.26,4,4,2,442,44,Loyal Customers,0,Loyal Customers
14336,17,90,1614.91,4,4,4,444,44,Loyal Customers,0,Loyal Customers
14338,161,31,588.22,2,3,3,233,23,At Risk,1,At Risk
14339,243,14,309.52,1,2,2,122,12,Hibernating,3,Churned (Lost)
14340,219,6,134.7,1,1,1,111,11,Hibernating,3,Churned (Lost)
14341,45,129,2182.28,3,5,5,355,35,Loyal Customers,0,Loyal Customers
14342,21,21,668.5600000000001,4,2,3,423,42,Potential Loyalists,0,Loyal Customers
14344,127,71,889.9300000000001,2,4,3,243,24,At Risk,1,At Risk
14345,39,6,108.98,3,1,1,311,31,About To Sleep,1,At Risk
14346,121,60,1021.58,2,4,4,244,24,At Risk,1,At Risk
14348,260,18,409.57,1,2,2,122,12,Hibernating,3,Churned (Lost)
14349,10,31,133.5,5,3,1,531,53,Potential Loyalists,0,Loyal Customers
14350,274,18,282.93,1,2,2,122,12,Hibernating,3,Churned (Lost)
14351,165,1,51.0,2,1,1,211,21,Hibernating,1,At Risk
14352,157,47,1078.96,2,3,4,234,23,At Risk,1,At Risk
14353,215,6,90.6,1,1,1,111,11,Hibernating,3,Churned (Lost)
14354,6,9,163.62,5,1,1,511,51,New Customers,0,Loyal Customers
14355,366,11,174.4,1,1,1,111,11,Hibernating,3,Churned (Lost)
14356,80,33,701.23,2,3,3,233,23,At Risk,1,At Risk
14357,43,41,225.77,3,3,1,331,33,Need Attention,0,Loyal Customers
14359,19,55,912.18,4,3,3,433,43,Potential Loyalists,0,Loyal Customers
14360,32,118,2128.23,4,4,5,445,44,Loyal Customers,0,Loyal Customers
14362,22,41,161.2,4,3,1,431,43,Potential Loyalists,0,Loyal Customers
14364,109,69,3717.35,2,4,5,245,24,At Risk,1,At Risk
14367,8,524,9261.52,5,5,5,555,55,Champions,0,Loyal Customers
14368,320,8,155.0,1,1,1,111,11,Hibernating,3,Churned (Lost)
14371,295,4,100.5,1,1,1,111,11,Hibernating,3,Churned (Lost)
14373,358,4,76.55,1,1,1,111,11,Hibernating,3,Churned (Lost)
14375,185,75,257.68,1,4,2,142,14,At Risk,1,At Risk
14377,191,11,617.05,1,1,3,113,11,Hibernating,3,Churned (Lost)
14379,44,46,348.1,3,3,2,332,33,Need Attention,0,Loyal Customers
14381,52,56,202.68,3,3,1,331,33,Need Attention,1,At Risk
14382,26,131,626.0699999999999,4,5,3,453,45,Loyal Customers,0,Loyal Customers
14383,38,59,1247.69,3,4,4,344,34,Loyal Customers,0,Loyal Customers
14385,9,14,202.11,5,2,1,521,52,Potential Loyalists,0,Loyal Customers
14386,297,7,142.4,1,1,1,111,11,Hibernating,3,Churned (Lost)
14387,33,140,1770.56,4,5,4,454,45,Loyal Customers,0,Loyal Customers
14388,10,186,3212.84,5,5,5,555,55,Champions,0,Loyal Customers
14389,65,45,1043.46,3,3,4,334,33,Need Attention,1,At Risk
14390,10,286,4652.82,5,5,5,555,55,Champions,0,Loyal Customers
14393,218,5,67.95,1,1,1,111,11,Hibernating,3,Churned (Lost)
14395,2,350,3507.71,5,5,5,555,55,Champions,0,Loyal Customers
14396,65,73,487.99,3,4,2,342,34,Loyal Customers,1,At Risk
14397,3,87,2612.96,5,4,5,545,54,Champions,0,Loyal Customers
14400,149,25,574.7,2,2,3,223,22,Hibernating,1,At Risk
14401,4,182,4051.48,5,5,5,555,55,Champions,0,Loyal Customers
14403,130,20,1475.81,2,2,4,224,22,Hibernating,1,At Risk
14404,34,103,1474.32,3,4,4,344,34,Loyal Customers,0,Loyal Customers
14406,119,8,156.75,2,1,1,211,21,Hibernating,1,At Risk
14407,107,73,2157.73,2,4,5,245,24,At Risk,1,At Risk
14408,11,107,2606.53,5,4,5,545,54,Champions,0,Loyal Customers
14409,71,54,2059.4500000000003,3,3,5,335,33,Need Attention,1,At Risk
14410,92,193,1105.07,2,5,4,254,25,Can't Lose,1,At Risk
14411,311,14,1063.0,1,2,4,124,12,Hibernating,3,Churned (Lost)
14412,43,43,770.03,3,3,3,333,33,Need Attention,0,Loyal Customers
14413,362,23,122.7,1,2,1,121,12,Hibernating,3,Churned (Lost)
14414,92,97,1496.98,2,4,4,244,24,At Risk,1,At Risk
14415,1,590,5900.28,5,5,5,555,55,Champions,0,Loyal Customers
14416,22,14,490.22,4,2,3,423,42,Potential Loyalists,0,Loyal Customers
14418,4,124,1937.25,5,5,4,554,55,Champions,0,Loyal Customers
14419,11,206,1058.06,5,5,4,554,55,Champions,0,Loyal Customers
14420,99,29,387.52,2,2,2,222,22,Hibernating,1,At Risk
14421,57,27,813.11,3,2,3,323,32,About To Sleep,1,At Risk
14422,1,222,4263.64,5,5,5,555,55,Champions,0,Loyal Customers
14423,218,3,265.2,1,1,2,112,11,Hibernating,3,Churned (Lost)
14424,18,1,322.08,4,1,2,412,41,Promising,0,Loyal Customers
14426,24,224,4481.67,4,5,5,455,45,Loyal Customers,0,Loyal Customers
14427,50,17,363.34,3,2,2,322,32,About To Sleep,1,At Risk
14428,7,144,1244.83,5,5,4,554,55,Champions,0,Loyal Customers
14431,303,17,470.36,1,2,2,122,12,Hibernating,3,Churned (Lost)
14432,10,382,2255.51,5,5,5,555,55,Champions,0,Loyal Customers
14434,22,12,1372.8,4,1,4,414,41,Promising,0,Loyal Customers
14436,99,9,89.06,2,1,1,211,21,Hibernating,1,At Risk
14437,366,5,63.0,1,1,1,111,11,Hibernating,3,Churned (Lost)
14438,306,9,131.9,1,1,1,111,11,Hibernating,3,Churned (Lost)
14439,320,32,2661.24,1,3,5,135,13,At Risk,3,Churned (Lost)
14440,8,55,2357.6800000000003,5,3,5,535,53,Potential Loyalists,0,Loyal Customers
14441,1,51,1712.89,5,3,4,534,53,Potential Loyalists,0,Loyal Customers
14442,205,63,1589.82,1,4,4,144,14,At Risk,3,Churned (Lost)
14443,54,93,1420.2,3,4,4,344,34,Loyal Customers,0,Loyal Customers
14446,1,293,1039.58,5,5,4,554,55,Champions,0,Loyal Customers
14447,19,70,1163.23,4,4,4,444,44,Loyal Customers,0,Loyal Customers
14448,9,20,375.35,5,2,2,522,52,Potential Loyalists,0,Loyal Customers
14449,19,258,907.1,4,5,3,453,45,Loyal Customers,0,Loyal Customers
14450,181,40,483.25,1,3,2,132,13,At Risk,1,At Risk
14451,60,109,662.59,3,4,3,343,34,Loyal Customers,0,Loyal Customers
14452,11,62,264.44,5,4,2,542,54,Champions,0,Loyal Customers
14453,190,22,119.93,1,2,1,121,12,Hibernating,3,Churned (Lost)
14456,5,970,3062.4,5,5,5,555,55,Champions,0,Loyal Customers
14457,311,4,113.64,1,1,1,111,11,Hibernating,3,Churned (Lost)
14459,155,37,1837.92,2,3,4,234,23,At Risk,1,At Risk
14460,110,16,434.34,2,2,2,222,22,Hibernating,1,At Risk
14461,148,180,2103.06,2,5,5,255,25,Can't Lose,1,At Risk
14462,66,240,2004.02,3,5,4,354,35,Loyal Customers,0,Loyal Customers
14463,98,6,529.62,2,1,3,213,21,Hibernating,1,At Risk
14465,247,130,1058.62,1,5,4,154,15,Can't Lose,3,Churned (Lost)
14466,29,72,2272.4,4,4,5,445,44,Loyal Customers,0,Loyal Customers
14467,18,90,598.76,4,4,3,443,44,Loyal Customers,0,Loyal Customers
14470,12,43,461.19,5,3,2,532,53,Potential Loyalists,0,Loyal Customers
14472,104,281,1936.84,2,5,4,254,25,Can't Lose,0,Loyal Customers
14473,74,7,234.34000000000003,2,1,1,211,21,Hibernating,1,At Risk
14474,46,29,547.66,3,2,3,323,32,About To Sleep,1,At Risk
14475,72,42,925.85,3,3,3,333,33,Need Attention,1,At Risk
14476,257,19,215.7,1,2,1,121,12,Hibernating,3,Churned (Lost)
14477,20,10,1309.6,4,1,4,414,41,Promising,0,Loyal Customers
14479,254,18,316.25,1,2,2,122,12,Hibernating,3,Churned (Lost)
14480,11,13,279.05,5,1,2,512,51,New Customers,0,Loyal Customers
14481,165,30,636.51,2,3,3,233,23,At Risk,1,At Risk
14482,18,144,2068.15,4,5,5,455,45,Loyal Customers,0,Loyal Customers
14483,282,9,137.1,1,1,1,111,11,Hibernating,3,Churned (Lost)
14484,50,14,321.92,3,2,2,322,32,About To Sleep,1,At Risk
14485,39,47,165.75,3,3,1,331,33,Need Attention,0,Loyal Customers
14487,27,144,1196.33,4,5,4,454,45,Loyal Customers,0,Loyal Customers
14488,68,46,1064.28,3,3,4,334,33,Need Attention,1,At Risk
14489,207,30,463.38,1,3,2,132,13,At Risk,3,Churned (Lost)
14491,175,17,340.93,2,2,2,222,22,Hibernating,1,At Risk
